1788.43725586,-1140.2668457,4563.31201172,52.2526168823,1.50526568176,-1.10370699732,4.80876915481,1.29146994212,4.80497210692,-1.30852728527,1.49999797344,-1.09999883175,4.8,1.3,4.8,-1.3,-0.00687796017155,0.00150869402569,0.00146040355321,0.0,-0.164978027344,0.0,0.0
1788.43725586,-1140.2668457,4563.31201172,52.2526168823,1.50526568176,-1.10370699732,4.80876915481,1.29146994212,4.80497210692,-1.30852728527,1.49999797344,-1.09999883175,4.8,1.3,4.8,-1.3,-0.00687796017155,0.00150869402569,0.00146040355321,0.0,-0.164978027344,0.0,0.0
1788.43725586,-1140.2668457,4563.31201172,52.2526168823,1.50526568176,-1.10370699732,4.80876915481,1.29146994212,4.80497210692,-1.30852728527,1.49999797344,-1.09999883175,4.8,1.3,4.8,-1.3,-0.00687796017155,0.00150869402569,0.00146040355321,0.0,-0.164978027344,0.0,0.0
1788.43725586,-1140.2668457,4563.31201172,52.2526168823,1.50525279564,-1.10369520684,4.80873515933,1.29151084702,4.8049610258,-1.30848641373,1.49999797344,-1.09999883175,4.8,1.3,4.8,-1.3,-0.00685534905642,0.00151020265184,0.00145159033127,0.0,-0.257751464844,0.0,0.0
1788.43725586,-1140.2668457,4563.31201172,52.2526168823,1.50525279564,-1.10369520684,4.80873515933,1.29151084702,4.8049610258,-1.30848641373,1.49999797344,-1.09999883175,4.8,1.3,4.8,-1.3,-0.00685534905642,0.00151020265184,0.00145159033127,0.0,-0.329925537109,0.0,0.0
1788.43725586,-1140.2668457,4563.31201172,52.2526168823,1.50521278967,-1.10371293892,4.80872107959,1.29145735693,4.80491880291,-1.30853986282,1.49999797344,-1.09999883175,4.8,1.3,4.8,-1.3,-0.00682729203254,0.00151168252341,0.00146241462789,0.0,-0.381469726562,0.0,0.0
1788.43725586,-1140.2668457,4563.31201172,52.2526168823,1.50519987086,-1.1037236444,4.80872205114,1.29142749322,4.80490469618,-1.30856970443,1.49999797344,-1.09999883175,4.8,1.3,4.8,-1.3,-0.00682077696547,0.00151366833597,0.00146821397357,0.0,-0.433013916016,0.0,0.0
1788.43725586,-1140.2668457,4563.31201172,52.2526168823,1.50519987086,-1.1037236444,4.80872205114,1.29142749322,4.80490469618,-1.30856970443,1.49999797344,-1.09999883175,4.8,1.3,4.8,-1.3,-0.00682077696547,0.00151366833597,0.00146821397357,0.0,-0.484558105469,0.0,0.0
1788.43725586,-1140.2668457,4563.31201172,52.2526168823,1.50514893323,-1.10376195567,4.80871533157,1.29132819283,4.80484997618,-1.30866893391,1.49999797344,-1.09999883175,4.8,1.3,4.8,-1.3,-0.00679023191333,0.0015242366353,0.00148667569738,0.0,-0.525787353516,0.0,0.0
1788.43725586,-1140.2668457,4563.31201172,52.2526168823,1.50514893323,-1.10376195567,4.80871533157,1.29132819283,4.80484997618,-1.30866893391,1.49999797344,-1.09999883175,4.8,1.3,4.8,-1.3,-0.00679023191333,0.0015242366353,0.00148667569738,0.0,-0.556701660156,0.0,0.0
1788.43725586,-1140.2668457,4563.31201172,52.2526168823,1.50507535338,-1.10383071334,4.80874292106,1.29111988531,4.80476773781,-1.30887707582,1.49999797344,-1.09999883175,4.8,1.3,4.8,-1.3,-0.00676328595728,0.00152945669834,0.00152891722973,0.0,-0.567016601562,0.0,0.0
1778.67504883,-1134.49975586,4561.92871094,26.1174945831,1.50515159907,-1.1036611124,4.80854453188,1.29166828023,4.80486747312,-1.30832911963,1.49999797344,-1.09999883175,4.8,1.3,4.8,-1.3,-0.00671297684312,0.00153251120355,0.00141425384209,0.0,-0.567016601562,0.0,0.0
1778.67504883,-1134.49975586,4561.92871094,26.1174945831,1.50514137615,-1.10364260073,4.80848970388,1.29174830543,4.80486106083,-1.30824916244,1.49999797344,-1.09999883175,4.8,1.3,4.8,-1.3,-0.00668221572414,0.00154207076412,0.00139563239645,0.0,-0.567016601562,0.0,0.0
1778.67504883,-1134.49975586,4561.92871094,26.1174945831,1.50514137615,-1.10364260073,4.80848970388,1.29174830543,4.80486106083,-1.30824916244,1.49999797344,-1.09999883175,4.8,1.3,4.8,-1.3,-0.00668221572414,0.00154207076412,0.00139563239645,0.0,-0.567016601562,0.0,0.0
1778.67504883,-1134.49975586,4561.92871094,26.1174945831,1.50512478393,-1.10367015509,4.80849825324,1.29168607937,4.8048423209,-1.30831135028,1.49999797344,-1.09999883175,4.8,1.3,4.8,-1.3,-0.00667722383514,0.00155383441597,0.00140612828545,0.0,-0.587646484375,0.0,0.0
1778.67504883,-1134.49975586,4561.92871094,26.1174945831,1.50512478393,-1.10367015509,4.80849825324,1.29168607937,4.8048423209,-1.30831135028,1.49999797344,-1.09999883175,4.8,1.3,4.8,-1.3,-0.00667722383514,0.00155383441597,0.00140612828545,0.0,-0.587646484375,0.0,0.0
1778.67504883,-1134.49975586,4561.92871094,26.1174945831,1.50512478393,-1.10367015509,4.80849825324,1.29168607937,4.8048423209,-1.30831135028,1.49999797344,-1.09999883175,4.8,1.3,4.8,-1.3,-0.00667722383514,0.00155383441597,0.00140612828545,0.0,-0.597961425781,0.0,0.0
