1.48626312773,-1.13183837389,4.79530372711,1.25567886223,4.7854829466,-1.34430259006,1.50000119209,-1.09999918938,4.8,1.3,4.8,-1.3,0.00947346072644,0.0262171626091,0.00377723225392,0.0,0.0,0.0309143066406,0.0
1.48626312773,-1.13183837389,4.79530372711,1.25567886223,4.7854829466,-1.34430259006,1.50000119209,-1.09999918938,4.8,1.3,4.8,-1.3,0.00947346072644,0.0262171626091,0.00377723225392,0.0,0.0,0.0309143066406,0.0
1.48626312773,-1.13183837389,4.79530372711,1.25567886223,4.7854829466,-1.34430259006,1.50000119209,-1.09999918938,4.8,1.3,4.8,-1.3,0.00947346072644,0.0262171626091,0.00377723225392,0.0,0.0,0.0309143066406,0.0
1.48626312773,-1.13183837389,4.79530372711,1.25567886223,4.7854829466,-1.34430259006,1.50000119209,-1.09999918938,4.8,1.3,4.8,-1.3,0.00947346072644,0.0262171626091,0.00377723225392,0.0,0.0,0.0309143066406,0.0
1.48626312773,-1.13183837389,4.79530372711,1.25567886223,4.7854829466,-1.34430259006,1.50000119209,-1.09999918938,4.8,1.3,4.8,-1.3,0.00947346072644,0.0262171626091,0.00377723225392,0.0,0.0,0.0309143066406,0.0
1.48626312773,-1.13183837389,4.79530372711,1.25567886223,4.7854829466,-1.34430259006,1.50000119209,-1.09999918938,4.8,1.3,4.8,-1.3,0.00947346072644,0.0262171626091,0.00377723225392,0.0,0.0,0.0309143066406,0.0
1.48626312773,-1.13183837389,4.79530372711,1.25567886223,4.7854829466,-1.34430259006,1.50000119209,-1.09999918938,4.8,1.3,4.8,-1.3,0.00947346072644,0.0262171626091,0.00377723225392,0.0,0.0,0.0412292480469,0.0
1.4860436754,-1.13212844351,4.79555045817,1.25474254087,4.78522194028,-1.345236944,1.50000119209,-1.09999918938,4.8,1.3,4.8,-1.3,0.009471854195,0.0262170024216,0.00397251732647,0.0,0.0,0.0309143066406,0.0
1.4860436754,-1.13212844351,4.79555045817,1.25474254087,4.78522194028,-1.345236944,1.50000119209,-1.09999918938,4.8,1.3,4.8,-1.3,0.009471854195,0.0262170024216,0.00397251732647,0.0,0.0,0.0309143066406,0.0
1.48595382378,-1.132248968,4.79565048797,1.25435871494,4.78511512398,-1.34561994,1.50000119209,-1.09999918938,4.8,1.3,4.8,-1.3,0.009471623227,0.026219304651,0.00405207416043,0.0,0.0,0.0412292480469,0.0
1.48595382378,-1.132248968,4.79565048797,1.25435871494,4.78511512398,-1.34561994,1.50000119209,-1.09999918938,4.8,1.3,4.8,-1.3,0.009471623227,0.026219304651,0.00405207416043,0.0,0.0,0.0412292480469,0.0
