513.203918457,7.74913883209,0.0,-0.0515747070312
513.203918457,7.74913883209,0.0,-0.0515747070312
513.203918457,7.74913883209,0.0,-0.0515747070312
513.203918457,7.74913883209,0.0,-0.113403320312
513.203918457,7.74913883209,0.0,-0.185577392578
513.203918457,7.74913883209,0.0,-0.216522216797
513.203918457,7.74913883209,0.0,-0.237121582031
513.203918457,7.74913883209,0.0,-0.247436523438
513.203918457,7.74913883209,0.0,-0.278350830078
513.203918457,7.74913883209,0.0,-0.319610595703
513.203918457,7.74913883209,0.0,-0.412384033203
513.203918457,7.74913883209,0.0,-0.484558105469
513.203918457,7.74913883209,0.0,-0.556701660156
513.203918457,7.74913883209,0.0,-0.577331542969
513.203918457,7.74913883209,0.0,-0.608276367188
505.14654541,13.4439992905,0.0,-0.597961425781
505.14654541,13.4439992905,0.0,-0.587646484375
505.14654541,13.4439992905,0.0,-0.577331542969
505.14654541,13.4439992905,0.0,-0.567016601562
505.14654541,13.4439992905,0.0,-0.556701660156
505.14654541,13.4439992905,0.0,-0.546417236328
505.14654541,13.4439992905,0.0,-0.536102294922
499.839508057,1.9092310667,0.0,-0.494873046875
499.839508057,1.9092310667,0.0,-0.45361328125
499.839508057,1.9092310667,0.0,-0.433013916016
499.839508057,1.9092310667,0.0,-0.422698974609
499.839508057,1.9092310667,0.0,-0.433013916016
505.14654541,13.4439992905,0.0,-0.422698974609
505.14654541,13.4439992905,0.0,-0.433013916016
481.781738281,-1.72730015038e-05,0.0,-0.443328857422
481.781738281,-1.72730015038e-05,0.0,-0.433013916016
481.781738281,-1.72730015038e-05,0.0,-0.443328857422
481.781738281,-1.72730015038e-05,0.0,-0.433013916016
481.782287598,3.7437775135,0.0,-0.443328857422
481.782287598,3.7437775135,0.0,-0.433013916016
481.782287598,3.7437775135,0.0,-0.443328857422
481.782287598,3.7437775135,0.0,-0.433013916016
481.782287598,3.7437775135,0.0,-0.443328857422
481.782287598,3.7437775135,0.0,-0.433013916016
481.782287598,3.7437775135,0.0,-0.443328857422
481.781768799,1.4484711528e-06,0.0,-0.433013916016
481.781768799,1.4484711528e-06,0.0,-0.443328857422
481.781768799,1.4484711528e-06,0.0,-0.433013916016
481.781768799,1.4484711528e-06,0.0,-0.443328857422
481.782287598,3.74376153946,0.0,-0.433013916016
481.782287598,3.74376153946,0.0,-0.443328857422
-1,-1,0.0,-0.433013916016
-1,-1,0.0,-0.443328857422
-1,-1,0.0,-0.433013916016
-1,-1,0.0,-0.443328857422
465.477813721,-7.07272720337,0.0,-0.433013916016
465.477813721,-7.07272720337,0.0,-0.443328857422
465.477813721,-7.07272720337,0.0,-0.433013916016
465.477813721,-7.07272720337,0.0,-0.443328857422
476.933044434,-1.28906965256,0.0,-0.433013916016
476.933044434,-1.28906965256,0.0,-0.443328857422
476.933044434,-1.28906965256,0.0,-0.433013916016
476.933044434,-1.28906965256,0.0,-0.443328857422
-1,-1,0.0,-0.45361328125
-1,-1,0.0,-0.443328857422
-1,-1,0.0,-0.45361328125
-1,-1,0.0,-0.443328857422
-1,-1,0.0,-0.45361328125
-1,-1,0.0,-0.443328857422
-1,-1,0.0,-0.45361328125
-1,-1,0.0,-0.443328857422
-1,-1,0.0,-0.45361328125
-1,-1,0.0,-0.443328857422
-1,-1,0.0,-0.45361328125
-1,-1,0.0,-0.443328857422
-1,-1,0.0,-0.45361328125
-1,-1,0.0,-0.443328857422
-1,-1,0.0,-0.45361328125
-1,-1,0.0,-0.443328857422
-1,-1,0.0,-0.45361328125
-1,-1,0.0,-0.443328857422
-1,-1,0.0,-0.45361328125
-1,-1,0.0,-0.463928222656
-1,-1,0.0,-0.474243164062
-1,-1,0.0,-0.484558105469
-1,-1,0.0,-0.474243164062
-1,-1,0.0,-0.484558105469
-1,-1,0.0,-0.494873046875
-1,-1,0.0,-0.505157470703
-1,-1,0.0,-0.515472412109
-1,-1,0.0,-0.525787353516
-1,-1,0.0,-0.536102294922
-1,-1,0.0,-0.556701660156
-1,-1,0.0,-0.567016601562
-1,-1,0.0,-0.577331542969
-1,-1,0.0,-0.587646484375
-1,-1,0.0,-0.597961425781
-1,-1,0.0,-0.608276367188
-1,-1,0.0,-0.618560791016
-1,-1,0.0,-0.628875732422
-1,-1,0.0,-0.628875732422
-1,-1,0.0,-0.618560791016
-1,-1,0.0,-0.628875732422
-1,-1,0.0,-0.628875732422
-1,-1,0.0,-0.628875732422
-1,-1,0.0,-0.639190673828
-1,-1,0.0,-0.649505615234
-1,-1,0.0,-0.649505615234
-1,-1,0.0,-0.649505615234
-1,-1,0.0,-0.639190673828
-1,-1,0.0,-0.649505615234
-1,-1,0.0,-0.659820556641
-1,-1,0.0,-0.659820556641
-1,-1,0.0,-0.659820556641
-1,-1,0.0,-0.659820556641
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.670104980469
-1,-1,0.0,-0.680419921875
-1,-1,0.0,-0.670104980469
