3.31125838191,2.44522118608,7.61214822378,3.7422930488,7.61036952677,1.14229365721,0.499998509884,-1.3859165847e-05,4.8,1.3,4.8,-1.3,-2.80958628654,-2.44749975204,0.00068411428947,0.0,-0.123718261719,0.0,0.0
3.31125838191,2.44522118608,7.61214822378,3.7422930488,7.61036952677,1.14229365721,0.499998509884,-1.3859165847e-05,4.8,1.3,4.8,-1.3,-2.80958628654,-2.44749975204,0.00068411428947,0.0,-0.123718261719,0.0,0.0
3.31128083185,2.44519979539,7.61217979925,3.7422413967,7.61038280978,1.1422420177,0.499998509884,-1.38569539558e-05,4.8,1.3,4.8,-1.3,-2.80959153175,-2.44750165939,0.000691149849445,0.0,-0.237121582031,0.0,0.0
3.31135465966,2.4451345967,7.61228140373,3.74208407886,7.61042873223,1.14208473894,0.499998509884,-1.38468894875e-05,4.8,1.3,4.8,-1.3,-2.80961298943,-2.44750738144,0.000712566019502,0.0,-0.298980712891,0.0,0.0
3.31159519992,2.44479740383,7.61265268152,3.74131325104,7.6105378762,1.14131411112,0.499998509884,-1.38411214721e-05,4.8,1.3,4.8,-1.3,-2.80960702896,-2.44750404358,0.00081338675227,0.0,-0.36083984375,0.0,0.0
3.31201113833,2.44423340518,7.61328310328,3.74003750329,7.61073806054,1.14003874891,0.499998509884,-1.38315372169e-05,4.8,1.3,4.8,-1.3,-2.80961847305,-2.44748806953,0.000978862750344,0.0,-0.402069091797,0.0,0.0
3.31206973577,2.44415554916,7.61336329782,3.73988794147,7.61077491982,1.13988922987,0.499998509884,-1.38169980346e-05,4.8,1.3,4.8,-1.3,-2.80963635445,-2.44746541977,0.000995530164801,0.0,-0.412384033203,0.0,0.0
3.31200736489,2.44423812983,7.61326647352,3.74008488368,7.6107472262,1.14008610418,0.499998509884,-1.38130444611e-05,4.8,1.3,4.8,-1.3,-2.80963897705,-2.44745993614,0.000968941429164,0.0,-0.422698974609,0.0,0.0
3.31158712775,2.44472933132,7.61263366821,3.74128139908,7.61054080354,1.1412822414,0.499998509884,-1.37663137139e-05,4.8,1.3,4.8,-1.3,-2.80961966515,-2.44740796089,0.000804948038422,0.0,-0.412384033203,0.0,0.0
3.31158712775,2.44472933132,7.61263366821,3.74128139908,7.61054080354,1.1412822414,0.499998509884,-1.37663137139e-05,4.8,1.3,4.8,-1.3,-2.80961966515,-2.44740796089,0.000804948038422,0.0,-0.422698974609,0.0,0.0
3.31062431568,2.44577535536,7.61124065087,3.74375358913,7.61001001031,1.14375388037,0.499998509884,-1.36702383315e-05,4.8,1.3,4.8,-1.3,-2.80946779251,-2.44735574722,0.000473323307233,0.0,-0.412384033203,0.0,0.0
